"","X","Y","Symbol"
"Acaa1a"," 8.783694"," 3.870948e-03","Acaa1a"
"Hgh1"," 9.611524"," 2.190674e-02","Hgh1"
"Armcx2","12.707198","-2.191158e-02","Armcx2"
"NA"," 7.543126"," 2.141152e-01","NA"
"Gpm6a"," 5.311012","-1.414341e+00","Gpm6a"
"Tm9sf2"," 4.356063","-1.137626e-01","Tm9sf2"
"Morf4l2","13.517997","-1.370643e-01","Morf4l2"
"Flcn"," 3.831412","-3.870627e-02","Flcn"
"Ergic3"," 9.993938","-2.394508e-02","Ergic3"
"Cd99l2"," 8.087830"," 1.806550e-01","Cd99l2"
"Cd99l2"," 6.482211"," 5.926899e-02","Cd99l2"
"Nipsnap1","10.332480","-3.124174e-02","Nipsnap1"
"NA"," 6.040662"," 1.023410e-01","NA"
"B230303O12Rik"," 4.313280","-6.795918e-03","B230303O12Rik"
"5930435M05Rik"," 3.130044","-2.950066e-02","5930435M05Rik"
"NA"," 7.239429","-2.893659e-02","NA"
"Foxo4"," 8.514911","-2.021984e-01","Foxo4"
"Rbsn"," 9.289750","-1.487943e-01","Rbsn"
"Trak1"," 5.374441"," 4.527498e-02","Trak1"
"Zc3hav1l","10.962814","-2.380983e-01","Zc3hav1l"
"Zfp771"," 4.593235"," 1.035386e-01","Zfp771"
"9930017N22Rik"," 6.763031","-5.479364e-01","9930017N22Rik"
"NA"," 4.134195"," 4.390547e-02","NA"
"Gbx1"," 5.662399","-2.120811e-01","Gbx1"
"D630030B22Rik"," 4.828338"," 4.702548e-02","D630030B22Rik"
"Gimap6"," 3.866978"," 1.346119e-01","Gimap6"
"Mprip"," 7.974941"," 1.798618e-01","Mprip"
"Slc35f3"," 5.429084","-2.108301e-02","Slc35f3"
"Nhsl2"," 8.619566"," 2.964561e-01","Nhsl2"
"Ccdc151"," 6.194577","-1.860455e-01","Ccdc151"
"Lrfn3"," 7.461249"," 1.593978e-01","Lrfn3"
"Mmrn2"," 8.574125"," 4.062066e-01","Mmrn2"
"Dusp3"," 7.073864"," 2.143160e-01","Dusp3"
"Zfp14"," 6.107284","-1.787163e-02","Zfp14"
"Zer1"," 3.978772"," 1.210730e-01","Zer1"
"Ncf1"," 6.163028"," 2.822302e-01","Ncf1"
"Nupl2"," 6.593856","-2.027409e-01","Nupl2"
"Ppp1r13l"," 7.502146","-4.892969e-02","Ppp1r13l"
"Ints8"," 6.302664","-9.806716e-02","Ints8"
"NA"," 5.117647","-2.910227e-02","NA"
"Mgam"," 3.344481","-9.327217e-02","Mgam"
"Nrp2"," 8.935051"," 7.928424e-01","Nrp2"
"Particl"," 6.020408"," 1.414714e-01","Particl"
"NA"," 5.356737"," 9.681800e-02","NA"
"NA"," 4.456852"," 1.081214e-01","NA"
"NA"," 8.205082"," 1.031530e-01","NA"
"Zdbf2"," 9.889226","-1.410019e-01","Zdbf2"
"Gm14137"," 5.810280"," 1.458911e-01","Gm14137"
"Med14"," 6.432370","-2.153528e-01","Med14"
"Ldb2"," 8.193121"," 4.797772e-01","Ldb2"
"NA"," 4.579042","-4.686999e-01","NA"
"Mrpl54"," 4.999382","-1.661720e-01","Mrpl54"
"Zfp462","12.290757","-9.601370e-02","Zfp462"
"Zfp800"," 6.691451","-1.097346e-01","Zfp800"
"Zfp800"," 7.969714"," 1.315577e-01","Zfp800"
"Tbc1d2"," 6.450631"," 2.897982e-02","Tbc1d2"
"Cytl1"," 5.611976"," 3.233987e-02","Cytl1"
"E230016M11Rik"," 4.170985","-1.504673e-01","E230016M11Rik"
"Bend4"," 8.661144","-2.489107e-01","Bend4"
"Snai3"," 7.015288"," 1.360867e-02","Snai3"
"Cltb"," 4.827464","-9.867281e-02","Cltb"
"9330118A15Rik"," 7.816517"," 5.135308e-02","9330118A15Rik"
"E130110O22Rik"," 6.267353"," 7.594521e-02","E130110O22Rik"
"Rltpr"," 6.404313","-1.168989e-01","Rltpr"
"Gm38582"," 3.576457","-2.549744e-01","Gm38582"
"Rnf133"," 3.323481","-1.107830e-01","Rnf133"
"NA"," 4.290707"," 5.624925e-02","NA"
"Gm6792"," 5.862659","-7.344584e-02","Gm6792"
"Ppp4r1l-ps"," 5.290422"," 5.723751e-02","Ppp4r1l-ps"
"A130010C12Rik"," 5.810912","-1.257179e-01","A130010C12Rik"
"Ppp1r3e"," 5.676268","-1.663156e-01","Ppp1r3e"
"NA"," 4.996352","-2.196044e-01","NA"
"NA"," 4.202230"," 1.385882e-01","NA"
"Vps54"," 4.972562","-4.559151e-01","Vps54"
"Cxxc4"," 6.277719","-5.919766e-01","Cxxc4"
"Abcd2"," 6.447985"," 1.752142e-01","Abcd2"
"Gm9899"," 5.792345","-8.036333e-02","Gm9899"
"Rrp7a"," 5.423981"," 1.198500e-01","Rrp7a"
"Foxn1"," 4.088895"," 5.075628e-02","Foxn1"
"Zmiz1"," 6.741708"," 9.120822e-02","Zmiz1"
"NA"," 5.761432"," 2.478650e-02","NA"
"Stk32a"," 4.780063"," 1.966959e-01","Stk32a"
"Nrn1l"," 5.998903"," 3.212758e-02","Nrn1l"
"Gm32501"," 6.296646","-3.198903e-01","Gm32501"
"NA"," 3.844603","-2.201725e-01","NA"
"Rad23b"," 4.516554","-3.331212e-01","Rad23b"
"Ppp1r36"," 5.979257"," 8.660251e-01","Ppp1r36"
"Zfp612"," 6.059647"," 9.667487e-02","Zfp612"
"NA"," 6.403213"," 6.578987e-02","NA"
"Taok2"," 5.798010"," 1.113130e-01","Taok2"
"Zfp729b"," 5.108111"," 5.631521e-01","Zfp729b"
"C030023E24Rik"," 2.998012","-4.898557e-02","C030023E24Rik"
"Pnma3"," 4.445700"," 1.827404e-01","Pnma3"
"Ppp1r2"," 6.913183","-1.332841e-01","Ppp1r2"
"NA"," 4.935439","-3.774872e-02","NA"
"NA"," 5.993181","-1.577218e-01","NA"
"Gpr17"," 5.664022","-1.495831e-01","Gpr17"
"NA"," 4.169219","-3.490233e-02","NA"
"NA"," 4.394046","-2.084375e-01","NA"
"Itk"," 4.443288","-2.244355e-02","Itk"
"Asphd1"," 6.552149"," 3.923955e-02","Asphd1"
"Lingo3"," 6.224272"," 3.371324e-02","Lingo3"
"NA"," 4.386277","-1.676476e-01","NA"
"NA"," 7.335520","-4.853494e-01","NA"
"Gm4961"," 4.980541","-7.941830e-02","Gm4961"
"Boll"," 3.200626"," 1.157297e-01","Boll"
"Yes1"," 5.691424","-9.847793e-02","Yes1"
"Camk2d"," 3.611434"," 2.218129e-02","Camk2d"
"Oxa1l"," 5.531053","-1.145690e-01","Oxa1l"
"Zbtb42"," 7.158450"," 2.774495e-01","Zbtb42"
"Cd160"," 3.664176"," 1.133759e-01","Cd160"
"Cep89"," 5.587238"," 1.667710e-01","Cep89"
"NA"," 5.975631","-1.840862e-01","NA"
"NA"," 5.211310"," 6.601494e-02","NA"
"NA"," 3.798209","-2.493935e-01","NA"
"Paip1"," 5.987350","-2.635701e-01","Paip1"
"Gm4924"," 5.732426"," 8.141660e-03","Gm4924"
"Neurl1a"," 4.286312","-4.804574e-01","Neurl1a"
"NA"," 4.212239","-2.455400e-01","NA"
"Ppfia2"," 3.813533"," 1.119611e-01","Ppfia2"
"1500011B03Rik"," 6.619956"," 4.589794e-03","1500011B03Rik"
"Gpr149"," 3.307274"," 1.459661e-01","Gpr149"
"Lnp"," 7.298277","-2.307685e-01","Lnp"
"Cdc26"," 6.888658"," 1.409408e-01","Cdc26"
"Gm14005"," 4.638070"," 2.385505e-01","Gm14005"
"Six4","10.390146","-2.051737e-01","Six4"
"Epha4"," 5.651595"," 1.952924e-01","Epha4"
"NA"," 5.401826","-2.505054e-01","NA"
"Rrs1","11.839218"," 1.766052e-02","Rrs1"
"Spatc1l"," 4.341238","-8.961343e-02","Spatc1l"
"Ergic3","10.764798","-6.942162e-03","Ergic3"
"NA"," 5.259656","-1.447604e-01","NA"
"Zfp787"," 5.580183"," 4.822575e-01","Zfp787"
"Rasal3"," 4.573325","-1.849412e-01","Rasal3"
"Phf20l1"," 9.091139","-3.972305e-01","Phf20l1"
"Harbi1"," 8.001538","-1.899614e-02","Harbi1"
"Clic5"," 4.427944"," 7.558836e-02","Clic5"
"Flrt2"," 8.634182","-1.086816e-01","Flrt2"
"1810013L24Rik"," 7.247902","-2.724740e-01","1810013L24Rik"
"Mypop"," 5.063316"," 7.441668e-02","Mypop"
"Duox1"," 4.736509"," 2.879733e-01","Duox1"
"Lrrc75b"," 5.861762"," 6.112048e-01","Lrrc75b"
"Ccdc174"," 9.029283"," 2.390959e-01","Ccdc174"
"NA"," 6.347187"," 1.357612e-01","NA"
"Nbeal2"," 5.503939"," 6.665476e-02","Nbeal2"
"Sox12"," 4.206206"," 2.726441e-02","Sox12"
"Stox1"," 5.006612","-7.292584e-02","Stox1"
"6820445E23Rik"," 7.974278"," 7.194542e-02","6820445E23Rik"
"Sept8"," 5.971732"," 2.995225e-02","Sept8"
"Zfp839"," 9.021924","-8.722589e-02","Zfp839"
"Cmklr1"," 5.788762"," 5.754302e-01","Cmklr1"
"Pfkfb4"," 7.720214","-7.177828e-02","Pfkfb4"
"Gm4285"," 5.197637"," 2.714786e-01","Gm4285"
"Ddx58"," 5.929088"," 3.130391e-03","Ddx58"
"Dennd2c"," 6.324239"," 1.823948e-01","Dennd2c"
"D030036P13Rik"," 5.255756","-1.330754e-01","D030036P13Rik"
"NA"," 5.419008"," 1.557322e-01","NA"
"Elmsan1"," 6.114724"," 1.614481e-01","Elmsan1"
"Cd209b"," 4.029908","-1.004814e-01","Cd209b"
"6720462K09Rik"," 6.061354"," 2.092117e-01","6720462K09Rik"
"NA"," 4.862345","-2.123785e-01","NA"
"Pura"," 8.229763","-1.644962e-01","Pura"
"1500004F05Rik"," 7.037556"," 2.430511e-01","1500004F05Rik"
"NA"," 6.691727"," 5.878940e-02","NA"
"Adamts20"," 6.744235"," 4.295435e-01","Adamts20"
"NA"," 4.105621"," 1.258838e-01","NA"
"Ptx3"," 5.742941","-4.551717e-01","Ptx3"
"NA"," 7.506167"," 1.199684e-01","NA"
"NA"," 6.362193"," 6.341830e-02","NA"
"NA"," 4.657592","-1.347190e-01","NA"
"Cxcl9"," 3.772121"," 6.321947e-02","Cxcl9"
"NA"," 7.595201","-1.544419e-01","NA"
"Gpi1"," 6.387534","-1.130625e-01","Gpi1"
"NA"," 5.559718","-2.175432e-01","NA"
"Clasp2"," 4.431608","-9.773158e-03","Clasp2"
"Zfp691"," 8.489588"," 2.650568e-01","Zfp691"
"NA"," 4.684407","-3.390951e-01","NA"
"Slc16a4"," 5.708493","-6.903003e-01","Slc16a4"
"Papolb"," 4.379476","-7.532060e-02","Papolb"
"Nsd1"," 5.058755","-2.658217e-01","Nsd1"
"NA"," 5.669780","-1.994426e-01","NA"
"Raph1"," 5.384788","-3.537059e-01","Raph1"
"Dgkeos"," 4.812728","-4.347224e-02","Dgkeos"
"NA"," 4.477350","-7.229826e-02","NA"
"NA"," 4.385750"," 8.372191e-02","NA"
"Snx29"," 6.013619","-1.716321e-01","Snx29"
"Trpm3"," 3.249341"," 1.182718e-02","Trpm3"
"AW492981"," 5.735862","-6.708037e-02","AW492981"
"P2rx6"," 5.753656"," 1.312567e-01","P2rx6"
"Rims4"," 5.174287"," 1.394341e-01","Rims4"
"Mast2"," 4.655845","-3.449159e-01","Mast2"
"NA"," 6.090789"," 1.927702e-01","NA"
"Junos"," 4.891784","-9.689215e-02","Junos"
"Camsap1"," 8.401401"," 1.888308e-02","Camsap1"
"NA"," 4.687332","-2.338647e-02","NA"
"Gm5113"," 6.390995","-1.324189e-01","Gm5113"
"NA"," 5.861808","-2.808477e-02","NA"
"Calb1"," 3.206910","-6.081652e-02","Calb1"
"AI606473"," 9.761535","-3.702289e-01","AI606473"
"Cabp4"," 3.666380"," 2.606074e-01","Cabp4"
"Cdh26"," 6.276288"," 7.280318e-02","Cdh26"
"Smarcb1"," 5.149899","-9.940795e-02","Smarcb1"
"Saxo2"," 6.708956","-1.394619e-01","Saxo2"
"Slc43a2"," 3.540263","-2.321493e-01","Slc43a2"
"Tert"," 7.193209"," 1.271588e-01","Tert"
"Gm9112"," 5.360945","-6.153149e-02","Gm9112"
"Dbndd2"," 5.691026","-1.570284e-01","Dbndd2"
"Kcnc1"," 5.369103"," 9.985826e-02","Kcnc1"
"Nudt6"," 7.020333"," 7.475368e-02","Nudt6"
"Sh3rf3"," 6.092585","-2.282963e-01","Sh3rf3"
"NA"," 6.098318","-9.425403e-02","NA"
"Ap4e1"," 7.549924","-5.008142e-02","Ap4e1"
"NA"," 6.335785","-3.213771e-03","NA"
"Alms1"," 7.589912","-2.404801e-01","Alms1"
"Mybl1"," 5.426753"," 1.989137e-01","Mybl1"
"NA"," 7.049111"," 1.659624e-02","NA"
"Col19a1"," 5.380257"," 2.264721e-01","Col19a1"
"Kcna6"," 6.951041","-8.601738e-02","Kcna6"
"NA"," 4.565319","-6.614251e-01","NA"
"Ikzf2"," 5.084726","-3.800729e-02","Ikzf2"
"NA"," 5.525179"," 6.005780e-02","NA"
"C230072F16Rik"," 4.999149","-3.094677e-01","C230072F16Rik"
"1700034H15Rik"," 4.977567","-1.600424e-01","1700034H15Rik"
"NA"," 4.808782","-1.059755e+00","NA"
"Eny2"," 6.171002","-2.002888e-01","Eny2"
"Cntn2"," 4.959971"," 1.488221e-01","Cntn2"
"Tmem214"," 4.990808"," 1.911460e-01","Tmem214"
"Rbm12"," 8.051454","-1.127866e-02","Rbm12"
"Kcnc1"," 7.107602"," 4.701251e-02","Kcnc1"
"C920021L13Rik"," 4.163807"," 3.792472e-02","C920021L13Rik"
"Trim66"," 3.732698"," 3.592106e-02","Trim66"
"NA"," 4.212001","-1.663962e-02","NA"
"Adamts5"," 3.170080"," 8.591501e-02","Adamts5"
"Cdh7"," 4.511415"," 2.088908e-01","Cdh7"
"Slc1a7"," 5.959749"," 3.877174e-02","Slc1a7"
"C80256"," 3.853881"," 1.092869e-03","C80256"
"NA"," 4.104448","-2.737427e-01","NA"
"Gm16551"," 4.229285"," 1.178225e-01","Gm16551"
"Taok1"," 4.792160","-1.449017e-02","Taok1"
"Wnt5a"," 4.934170"," 6.785199e-02","Wnt5a"
"Samd11"," 4.008199"," 1.540327e-02","Samd11"
"Cfap43"," 3.803662","-1.594876e-01","Cfap43"
"NA"," 4.859255","-5.687616e-02","NA"
"Rab44"," 5.694012","-1.857293e-01","Rab44"
"Tmc7"," 8.490899"," 1.981843e-01","Tmc7"
"6430562O15Rik"," 5.470033","-6.301762e-02","6430562O15Rik"
"NA"," 5.216941","-6.829146e-01","NA"
"Scml2"," 6.237373"," 6.339766e-02","Scml2"
"Dnttip1"," 4.654175"," 8.645467e-02","Dnttip1"
"NA"," 3.737999","-1.548620e-01","NA"
"4932418E24Rik"," 5.778699"," 8.512276e-02","4932418E24Rik"
"Celrr"," 4.508314"," 4.997622e-02","Celrr"
"Oxgr1"," 3.421167"," 4.073685e-02","Oxgr1"
"Gm19569"," 6.998774","-1.451701e-02","Gm19569"
"NA"," 4.502160","-5.841930e-02","NA"
"Ube3c"," 5.898307","-5.347802e-02","Ube3c"
"D2Ertd640e"," 4.827884","-5.666518e-02","D2Ertd640e"
"Rassf1"," 3.003985"," 2.959012e-02","Rassf1"
"Shisa9"," 3.687625","-1.502557e-01","Shisa9"
"Trmt1l"," 4.606293","-1.044159e-01","Trmt1l"
"NA"," 4.030383","-7.066618e-02","NA"
"Dbpht2"," 3.220723","-1.298098e-01","Dbpht2"
"Wipi2"," 4.496362","-9.370077e-02","Wipi2"
"Efcab12"," 4.010175","-9.386732e-03","Efcab12"
"Cenpk"," 4.211532","-4.427776e-01","Cenpk"
"Zfp408"," 7.599082"," 1.560656e-02","Zfp408"
"Grin2b"," 4.496655"," 5.165679e-03","Grin2b"
"Arhgap39"," 7.365956","-1.186656e-01","Arhgap39"
"Mtfmt"," 6.677819"," 2.010801e-01","Mtfmt"
"1700106J12Rik"," 5.439183"," 1.358849e-01","1700106J12Rik"
"NA"," 6.545737","-1.537408e-01","NA"
"Chrnb4"," 4.693969"," 3.825374e-01","Chrnb4"
"Rhobtb3"," 9.745113","-9.225230e-02","Rhobtb3"
"3010001F23Rik"," 7.167166"," 3.970177e-01","3010001F23Rik"
"NA"," 3.264836"," 5.630471e-02","NA"
"Dbx1"," 5.695265"," 7.890479e-02","Dbx1"
"Ralgapa1"," 3.476947","-6.312179e-02","Ralgapa1"
"Slc16a8"," 3.775088"," 7.766368e-02","Slc16a8"
"A230070E04Rik"," 3.340382"," 2.981082e-01","A230070E04Rik"
"Gm33628"," 3.907649","-5.227726e-02","Gm33628"
"Rmdn1"," 3.164561"," 1.653395e-01","Rmdn1"
"Kcnma1"," 3.043215","-2.330932e-02","Kcnma1"
"Rdh14"," 6.246456","-1.408194e-01","Rdh14"
"NA"," 5.797624"," 1.010736e-01","NA"
"Amhr2"," 5.349401"," 1.069722e-01","Amhr2"
"NA"," 5.390598","-1.268682e-01","NA"
"Avl9"," 3.457513"," 1.120993e-01","Avl9"
"Slc35a2"," 7.132314"," 3.463719e-01","Slc35a2"
"Sdr16c6"," 3.134320","-1.597362e-01","Sdr16c6"
"Liph"," 5.160406"," 5.585059e-02","Liph"
"Dhtkd1"," 6.297614"," 9.783971e-03","Dhtkd1"
"A430033K04Rik"," 7.386486","-2.849573e-01","A430033K04Rik"
"Ppp4r1l-ps"," 6.778653","-2.322136e-02","Ppp4r1l-ps"
"Mirg"," 7.041883"," 1.073357e+00","Mirg"
"Fsd2"," 5.462428","-2.720623e-01","Fsd2"
"Ak5"," 6.985193"," 4.190513e-01","Ak5"
"NA"," 3.982645"," 1.167094e-01","NA"
"Fam208a"," 8.206770","-2.446365e-01","Fam208a"
"AI607873"," 3.138231","-1.160497e-02","AI607873"
"NA"," 6.298792","-1.926298e-01","NA"
"Zbtb2"," 4.713766"," 8.037815e-02","Zbtb2"
"Frem2"," 9.827823"," 3.541969e-01","Frem2"
"Cecr2"," 6.547246","-2.928153e-01","Cecr2"
"Lgi2"," 7.852972"," 6.350108e-01","Lgi2"
"NA"," 6.680516"," 3.676146e-01","NA"
"AI256396"," 7.734153","-4.391085e-01","AI256396"
"B3glct"," 9.654141"," 1.418362e-02","B3glct"
"Macc1"," 5.542715"," 4.463336e-01","Macc1"
"Galnt13"," 3.532328","-1.496035e-01","Galnt13"
"C77370"," 4.356021"," 2.763632e-02","C77370"
"NA"," 4.960188","-2.637025e-01","NA"
"Qrfpr"," 3.141949"," 9.501830e-02","Qrfpr"
"Atp6v1e1"," 4.556854"," 4.539730e-02","Atp6v1e1"
"1700129O19Rik"," 6.081277"," 1.321149e-02","1700129O19Rik"
"Trim27"," 5.864587"," 9.872626e-02","Trim27"
"Kcng1"," 4.843545","-3.085909e-01","Kcng1"
"NA"," 7.013980","-2.190254e-01","NA"
"D130020L05Rik"," 7.521816","-1.037208e-01","D130020L05Rik"
"NA"," 8.380946","-2.021537e-01","NA"
"NA"," 4.756345"," 4.428413e-02","NA"
"1700042G07Rik"," 5.615012"," 9.730191e-02","1700042G07Rik"
"Adamts2"," 6.210889"," 1.443548e-01","Adamts2"
"Zfp438"," 6.688703"," 3.330364e-01","Zfp438"
"Anks1b"," 6.657561","-2.372677e-01","Anks1b"
"Umad1"," 4.549764","-1.943120e-01","Umad1"
"Kansl1"," 6.652338","-1.461087e-01","Kansl1"
"NA"," 3.755753"," 1.183431e-02","NA"
"D030002E05Rik"," 5.878505","-4.775159e-02","D030002E05Rik"
"Upk1b"," 6.439799","-1.663699e-01","Upk1b"
"Abcc8"," 4.530361"," 2.825007e-01","Abcc8"
"Vps4b"," 5.151071"," 2.552667e-01","Vps4b"
"Naaladl1"," 5.135406","-2.175185e-01","Naaladl1"
"Ascc3"," 7.845997","-5.103573e-02","Ascc3"
"NA"," 7.201832"," 7.703399e-02","NA"
"NA"," 4.893590"," 1.370668e-01","NA"
"Bcl11a"," 9.579479"," 4.829382e-01","Bcl11a"
"NA"," 7.124901"," 2.044269e-02","NA"
"NA"," 8.049390","-7.598975e-02","NA"
"Ctps2"," 6.628000"," 2.881754e-01","Ctps2"
"Fam131c"," 7.358879","-5.852227e-02","Fam131c"
"NA"," 7.594067"," 9.625960e-02","NA"
"Zfp473"," 7.159107"," 9.445103e-02","Zfp473"
"Zfp934"," 5.248727","-3.208548e-01","Zfp934"
"Jakmip1"," 4.997945"," 2.081095e-01","Jakmip1"
"D630038D15Rik"," 5.636025","-2.041774e-01","D630038D15Rik"
"NA"," 4.948633"," 1.202152e-01","NA"
"NA"," 9.295641","-1.592818e-01","NA"
"Nlrp9b"," 5.431690","-1.733218e-01","Nlrp9b"
"Gm7854"," 3.931775"," 2.243068e-01","Gm7854"
"D930028M14Rik"," 5.059246"," 2.455790e-01","D930028M14Rik"
"Srrm3"," 4.632421","-1.552827e-01","Srrm3"
"Bloc1s6"," 6.426078","-9.733384e-02","Bloc1s6"
"NA"," 6.143694","-7.349500e-02","NA"
"NA"," 4.077010","-1.222289e-02","NA"
"Lkaaear1"," 3.983680"," 1.690536e-01","Lkaaear1"
"Fam19a1"," 4.526199"," 3.716737e-01","Fam19a1"
"Gapvd1"," 7.255021","-9.964264e-03","Gapvd1"
"She"," 8.261669"," 1.208896e-01","She"
"NA"," 6.127098"," 3.341269e-02","NA"
"Bhlhe41"," 4.694351"," 2.259492e-02","Bhlhe41"
"Skap2"," 6.222111"," 9.476121e-02","Skap2"
"Ttll11"," 4.068742","-8.494067e-02","Ttll11"
"NA"," 5.825860","-3.505512e-02","NA"
"AW552889"," 3.465583","-1.003131e-01","AW552889"
"Gm33374"," 4.285985","-1.034458e-01","Gm33374"
"A030001D16Rik"," 4.811234"," 4.267563e-02","A030001D16Rik"
"NA"," 5.468944"," 3.816506e-03","NA"
"NA"," 3.765682"," 8.380538e-02","NA"
"Pkd2l1"," 4.778008"," 1.268560e-01","Pkd2l1"
"Thada"," 6.455935","-2.614044e-01","Thada"
"NA"," 4.728759","-3.206861e-01","NA"
"NA"," 5.227922"," 5.642825e-02","NA"
"NA"," 3.025925","-1.906130e-03","NA"
"Pank1"," 5.822429","-2.525076e-01","Pank1"
"AA415038"," 6.574116"," 1.051274e-01","AA415038"
"Fam163a"," 4.674417","-2.788598e-01","Fam163a"
"Nasp"," 6.125857"," 8.265695e-03","Nasp"
"NA"," 7.182045"," 2.311604e-01","NA"
"Gm10643"," 6.548777"," 1.244189e-01","Gm10643"
"Rexo1"," 7.025807","-7.189097e-02","Rexo1"
"Nfe2l2"," 4.226897"," 9.374697e-02","Nfe2l2"
"NA"," 5.463680","-5.621035e-02","NA"
"Rita1"," 5.720983"," 2.968406e-01","Rita1"
"NA"," 3.066382","-1.175657e-01","NA"
"Obsl1"," 6.243003","-5.636587e-02","Obsl1"
"NA"," 3.513725","-1.404213e-01","NA"
"Nrg4"," 4.432066","-5.266760e-02","Nrg4"
"NA"," 4.756162","-5.648108e-02","NA"
"NA"," 5.098866"," 4.327637e-01","NA"
"Myl4"," 5.697313","-9.569761e-02","Myl4"
"Defb42"," 4.185326"," 1.265303e-01","Defb42"
"Ror2"," 5.999220","-3.232126e-01","Ror2"
"Zfp458"," 4.160947","-1.032041e-01","Zfp458"
"2900035I09Rik"," 5.375165","-1.628572e-01","2900035I09Rik"
"Fry"," 5.200516"," 3.937681e-02","Fry"
"Lrrc10b"," 6.061342"," 1.361797e-01","Lrrc10b"
"Tcerg1l"," 6.597763","-1.585382e-02","Tcerg1l"
"Cyfip1"," 4.597163"," 1.151870e-01","Cyfip1"
"Fat2"," 6.811810"," 1.374698e-01","Fat2"
"Srsf1"," 4.146381","-5.675293e-02","Srsf1"
"NA"," 4.685908","-1.130952e-01","NA"
"NA"," 3.938793","-2.527642e-01","NA"
"Auts2","10.825280"," 2.211126e-01","Auts2"
"Rassf10"," 4.150824","-4.364898e-02","Rassf10"
"NA"," 4.566891"," 1.662871e-01","NA"
"Necab1"," 3.548662"," 4.218464e-02","Necab1"
"Gm6556"," 6.029386","-1.330473e-01","Gm6556"
"Scn2b"," 5.068827"," 1.062955e-01","Scn2b"
"Plekhg4"," 5.367042","-7.982673e-02","Plekhg4"
"Dock4"," 3.985996","-3.047327e-02","Dock4"
"Etl4"," 4.750341"," 1.202440e-01","Etl4"
"Csmd2"," 5.035034"," 3.777905e-01","Csmd2"
"Ttc22"," 5.488827","-4.520521e-02","Ttc22"
"AI428301"," 7.091074","-1.346027e-01","AI428301"
"LOC102632821"," 5.196681"," 4.865074e-02","LOC102632821"
"NA"," 3.741869"," 3.955753e-02","NA"
"LOC552882"," 5.735038","-2.159377e-01","LOC552882"
"NA"," 5.367042","-2.232333e-01","NA"
"Aldh2"," 6.045062","-1.016404e-02","Aldh2"
"Trhde"," 3.117299","-5.637701e-02","Trhde"
"Plch1"," 6.703450"," 1.167053e-01","Plch1"
"Setd6"," 5.699560"," 1.281381e-01","Setd6"
"Cfap221"," 5.420266","-2.723418e-02","Cfap221"
"Fjx1"," 5.741906"," 1.713948e-01","Fjx1"
"9530029O12Rik"," 6.845258","-1.542818e-01","9530029O12Rik"
"Ldlrap1"," 6.437400"," 1.063817e-01","Ldlrap1"
"D730035F11Rik"," 3.958548","-2.851276e-01","D730035F11Rik"
"Trpa1"," 5.170408","-2.717061e-01","Trpa1"
"Ick"," 6.620137"," 4.610969e-02","Ick"
"NA"," 4.089570","-2.409331e-01","NA"
"Med14"," 5.824274","-3.922755e-02","Med14"
"AI225934"," 5.605807","-1.232746e-01","AI225934"
"NA"," 3.925470"," 8.989383e-02","NA"
"Lrrc36"," 4.074459"," 9.837338e-02","Lrrc36"
"NA"," 7.200002"," 6.464263e-02","NA"
"Arhgef15"," 3.913878","-8.362870e-02","Arhgef15"
"NA"," 5.565938"," 2.818760e-02","NA"
"AU015680"," 5.647445","-3.716130e-01","AU015680"
"NA"," 5.336848"," 1.807308e-01","NA"
"NA"," 5.092485","-9.715730e-02","NA"
"NA"," 4.906821","-1.718283e-01","NA"
"NA"," 4.472625","-4.854620e-01","NA"
"Nlrp4e"," 3.409890","-5.325989e-02","Nlrp4e"
"NA"," 4.377130","-1.539969e-02","NA"
"Desi1"," 6.044867","-2.294945e-01","Desi1"
"NA"," 3.964060","-3.368363e-01","NA"
"Slc6a1"," 3.473788","-6.656120e-02","Slc6a1"
"NA"," 5.889350","-3.584552e-01","NA"
"Zfp111"," 7.116905","-1.424308e-01","Zfp111"
"Tbl1xr1"," 3.383461","-8.908063e-03","Tbl1xr1"
"Nron"," 6.223380","-7.559504e-02","Nron"
"NA"," 5.008168","-1.244128e-01","NA"
"NA"," 4.341764"," 2.579402e-01","NA"
"NA"," 4.129648","-4.151701e-01","NA"
"NA"," 4.132504","-6.552029e-01","NA"
"NA"," 4.262995"," 1.735056e-02","NA"
"Kmt2c"," 8.080312","-6.286299e-02","Kmt2c"
"NA"," 4.570513"," 3.224994e-02","NA"
"Plekhm1"," 4.535891"," 9.072244e-02","Plekhm1"
"NA"," 5.651241"," 3.986287e-01","NA"
"Prkacb"," 3.444519","-5.651082e-02","Prkacb"
"Nrp1"," 7.057251","-1.227442e-01","Nrp1"
"NA"," 4.414156","-1.817268e-01","NA"
"Serpinb9d"," 4.385075"," 1.971007e-01","Serpinb9d"
"NA"," 5.191786"," 6.851904e-02","NA"
"NA"," 4.642359","-4.887318e-02","NA"
"NA"," 4.114114"," 2.100872e-01","NA"
"NA"," 6.548873"," 2.154022e-01","NA"
"Nsf"," 4.843781","-3.542425e-01","Nsf"
"NA"," 4.064125","-6.592255e-02","NA"
"NA"," 3.815365","-1.159788e-01","NA"
"Nfxl1"," 3.834133"," 1.538661e-01","Nfxl1"
"Ddhd2"," 4.337246"," 1.428971e-01","Ddhd2"
"1700092E19Rik"," 4.291406"," 1.231220e-01","1700092E19Rik"
